time,vehicle_id,vehicle_type,edge_id,lane_id,speed,waiting_time,position_x,position_y
1440.0,reverse_bikes.10,bike,24231604#3,24231604#3_1,0.0,19.0,4542.473,11874.958
1440.0,reverse_bikes.28,bike,24231604#1,24231604#1_0,0.0,66.0,4817.795,11763.751
1440.0,reverse_bikes.29,bike,24231604#3,24231604#3_0,0.0,38.0,4471.289,11908.297
1440.0,reverse_bikes.30,bike,24231604#3,24231604#3_0,0.0,37.0,4460.187,11912.956
1440.0,reverse_bikes.31,bike,150510724#4,150510724#4_2,0.0,58.0,4874.678,11753.57
1440.0,reverse_bikes.32,bike,150510724#4,150510724#4_2,0.0,54.0,4858.065,11760.517
1440.0,reverse_bikes.33,bike,150510724#4,150510724#4_2,0.0,49.0,4841.453,11767.465
1440.0,reverse_bikes.34,bike,150510724#4,150510724#4_2,0.0,44.0,4824.841,11774.412
1440.0,reverse_bikes.35,bike,150510724#4,150510724#4_2,0.0,39.0,4808.229,11781.36
1440.0,reverse_bikes.36,bike,150510724#4,150510724#4_2,0.0,36.0,4791.616,11788.308
1440.0,reverse_bikes.37,bike,150510724#4,150510724#4_2,0.0,32.0,4775.004,11795.255
1440.0,reverse_bikes.38,bike,150510724#4,150510724#4_2,0.0,28.0,4758.392,11802.203
1440.0,reverse_bikes.39,bike,150510724#4,150510724#4_2,0.0,22.0,4741.779,11809.151
1440.0,reverse_bikes.40,bike,150510724#4,150510724#4_2,0.0,15.0,4711.324,11821.888
1440.0,reverse_bikes.41,bike,-631197284#1,-631197284#1_0,0.0,23.0,4736.076,11821.548
1440.0,reverse_bikes.42,bike,-631197284#1,-631197284#1_0,0.0,20.0,4752.646,11814.506
1440.0,reverse_bikes.43,bike,-631197284#1,-631197284#1_0,0.0,15.0,4769.216,11807.464
1440.0,reverse_bikes.44,bike,-631197284#1,-631197284#1_0,0.0,9.0,4785.786,11800.423
1440.0,reverse_bikes.45,bike,-631197284#1,-631197284#1_0,0.002,6.0,4802.356,11793.381
1440.0,reverse_bikes.46,bike,-631197284#1,-631197284#1_0,0.103,0.0,4818.975,11786.318
1440.0,reverse_bikes.47,bike,-631197284#1,-631197284#1_0,0.258,0.0,4836.401,11778.913
1440.0,reverse_bikes.48,bike,-631197284#1,-631197284#1_0,0.236,0.0,4854.972,11771.025
1440.0,reverse_bikes.49,bike,-631197284#1,-631197284#1_0,0.097,2.0,4872.711,11763.491
1440.0,reverse_bikes.5,bike,24231604#3,24231604#3_1,0.0,50.0,4452.531,11912.699
1440.0,reverse_bikes.50,bike,-631197284#1,-631197284#1_0,0.235,0.0,4889.637,11756.302
1440.0,reverse_bikes.51,bike,-631197284#2,-631197284#2_0,0.031,2.0,4931.496,11739.114
1440.0,reverse_bikes.52,bike,-631197284#2,-631197284#2_0,1.361,0.0,4948.664,11732.128
1440.0,reverse_bikes.53,bike,-631197284#2,-631197284#2_0,1.149,0.0,4972.946,11722.247
1440.0,reverse_bikes.54,bike,-631197284#2,-631197284#2_0,0.013,67.0,4991.229,11714.808
1440.0,reverse_bikes.55,bike,-631197284#2,-631197284#2_0,0.0,63.0,5007.917,11708.017
1440.0,reverse_bikes.56,bike,-631197284#2,-631197284#2_0,0.0,60.0,5024.593,11701.231
1440.0,reverse_bikes.57,bike,-631197284#3,-631197284#3_0,0.0,65.0,5057.482,11687.811
1440.0,reverse_bikes.58,bike,-631197284#3,-631197284#3_0,0.0,59.0,5074.148,11681.001
1440.0,reverse_bikes.59,bike,-631197284#3,-631197284#3_0,0.0,55.0,5090.813,11674.19
1440.0,reverse_bikes.6,bike,24231604#3,24231604#3_1,0.0,36.0,4476.054,11902.828
1440.0,reverse_bikes.60,bike,-631197284#3,-631197284#3_0,0.0,50.0,5107.479,11667.379
1440.0,reverse_bikes.61,bike,-631197284#3,-631197284#3_0,0.0,45.0,5137.569,11655.083
1440.0,reverse_bikes.62,bike,-631197284#3,-631197284#3_0,0.0,39.0,5154.234,11648.273
1440.0,reverse_bikes.63,bike,-631197284#3,-631197284#3_0,0.0,34.0,5170.9,11641.462
1440.0,reverse_bikes.64,bike,-631197284#3,-631197284#3_0,0.0,31.0,5187.566,11634.652
1440.0,reverse_bikes.65,bike,-631197284#3,-631197284#3_0,0.0,26.0,5204.231,11627.841
1440.0,reverse_bikes.66,bike,-631197284#3,-631197284#3_0,0.0,22.0,5220.897,11621.03
1440.0,reverse_bikes.7,bike,24231604#3,24231604#3_1,0.0,30.0,4492.659,11895.861
1440.0,reverse_bikes.8,bike,24231604#3,24231604#3_1,0.0,26.0,4509.264,11888.893
1440.0,reverse_bikes.9,bike,24231604#3,24231604#3_1,0.0,23.0,4525.868,11881.925
1440.0,reverse_buses.1,bus,24231604#3,24231604#3_1,0.0,18.0,4546.625,11873.216
1440.0,reverse_buses.2,bus,24231604#2,24231604#2_1,0.0,80.0,4712.658,11803.636
1440.0,reverse_buses.3,bus,24231604#0,24231604#0_1,0.0,60.0,4865.662,11739.961
1440.0,reverse_buses.4,bus,-631197284#1,-631197284#1_0,0.0,28.0,4710.303,11832.5
1440.0,reverse_buses.5,bus,-631197284#2,-631197284#2_0,0.0,7.0,4905.547,11749.673
1440.0,reverse_buses.6,bus,-631197284#3,-631197284#3_0,0.0,49.0,5111.646,11665.677
1440.0,reverse_cars.10,car,111814614#6,111814614#6_0,0.0,17.0,4153.177,11607.155
1440.0,reverse_cars.100,car,-631197284#1,-631197284#1_0,0.105,0.0,4884.01,11758.692
1440.0,reverse_cars.101,car,-631197284#2,-631197284#2_0,0.0,6.0,4918.979,11744.207
1440.0,reverse_cars.102,car,-631197284#2,-631197284#2_0,0.001,5.0,4925.927,11741.38
1440.0,reverse_cars.103,car,-631197284#2,-631197284#2_0,0.067,1.0,4935.716,11737.397
1440.0,reverse_cars.104,car,-631197284#2,-631197284#2_0,0.192,0.0,4942.766,11734.528
1440.0,reverse_cars.105,car,-631197284#2,-631197284#2_0,2.79,0.0,4954.698,11729.672
1440.0,reverse_cars.106,car,-631197284#2,-631197284#2_0,2.532,0.0,4964.889,11725.526
1440.0,reverse_cars.107,car,-631197284#2,-631197284#2_0,0.384,0.0,4978.321,11720.06
1440.0,reverse_cars.108,car,-631197284#2,-631197284#2_0,0.031,69.0,4985.638,11717.083
1440.0,reverse_cars.109,car,-631197284#2,-631197284#2_0,0.0,67.0,4995.41,11713.106
1440.0,reverse_cars.11,car,24231604#3,24231604#3_1,0.0,46.0,4463.601,11908.054
1440.0,reverse_cars.110,car,-631197284#2,-631197284#2_0,0.0,64.0,5002.358,11710.279
1440.0,reverse_cars.111,car,-631197284#2,-631197284#2_0,0.0,61.0,5012.086,11706.321
1440.0,reverse_cars.112,car,-631197284#2,-631197284#2_0,0.0,61.0,5019.034,11703.493
1440.0,reverse_cars.113,car,-631197284#2,-631197284#2_0,0.0,58.0,5028.762,11699.535
1440.0,reverse_cars.114,car,-631197284#3,-631197284#3_0,0.0,66.0,5051.927,11690.081
1440.0,reverse_cars.115,car,-631197284#3,-631197284#3_0,0.0,63.0,5061.649,11686.108
1440.0,reverse_cars.116,car,-631197284#3,-631197284#3_0,0.0,62.0,5068.592,11683.271
1440.0,reverse_cars.117,car,-631197284#3,-631197284#3_0,0.0,58.0,5078.314,11679.298
1440.0,reverse_cars.118,car,-631197284#3,-631197284#3_0,0.0,57.0,5085.258,11676.46
1440.0,reverse_cars.119,car,-631197284#3,-631197284#3_0,0.0,54.0,5094.98,11672.487
1440.0,reverse_cars.12,car,24231604#3,24231604#3_1,0.0,37.0,4470.519,11905.151
1440.0,reverse_cars.120,car,-631197284#3,-631197284#3_0,0.0,52.0,5101.924,11669.65
1440.0,reverse_cars.121,car,-631197284#3,-631197284#3_0,0.0,48.0,5125.07,11660.191
1440.0,reverse_cars.122,car,-631197284#3,-631197284#3_0,0.0,46.0,5132.013,11657.353
1440.0,reverse_cars.123,car,-631197284#3,-631197284#3_0,0.0,43.0,5141.735,11653.38
1440.0,reverse_cars.124,car,-631197284#3,-631197284#3_0,0.0,41.0,5148.679,11650.543
1440.0,reverse_cars.125,car,-631197284#3,-631197284#3_0,0.0,38.0,5158.401,11646.57
1440.0,reverse_cars.126,car,-631197284#3,-631197284#3_0,0.0,36.0,5165.345,11643.732
1440.0,reverse_cars.127,car,-631197284#3,-631197284#3_0,0.0,33.0,5175.067,11639.759
1440.0,reverse_cars.128,car,-631197284#3,-631197284#3_0,0.0,32.0,5182.01,11636.922
1440.0,reverse_cars.129,car,-631197284#3,-631197284#3_0,0.0,30.0,5191.732,11632.949
1440.0,reverse_cars.13,car,24231604#3,24231604#3_1,0.0,33.0,4480.205,11901.086
1440.0,reverse_cars.130,car,-631197284#3,-631197284#3_0,0.0,28.0,5198.676,11630.111
1440.0,reverse_cars.131,car,-631197284#3,-631197284#3_0,0.0,25.0,5208.398,11626.138
1440.0,reverse_cars.132,car,-631197284#3,-631197284#3_0,0.0,23.0,5215.342,11623.301
1440.0,reverse_cars.133,car,-631197284#3,-631197284#3_0,0.0,21.0,5225.064,11619.328
1440.0,reverse_cars.14,car,24231604#3,24231604#3_1,0.0,31.0,4487.124,11898.183
1440.0,reverse_cars.15,car,24231604#3,24231604#3_1,0.0,29.0,4496.81,11894.119
1440.0,reverse_cars.16,car,24231604#3,24231604#3_1,0.0,28.0,4503.729,11891.216
1440.0,reverse_cars.17,car,24231604#3,24231604#3_1,0.0,25.0,4513.415,11887.151
1440.0,reverse_cars.18,car,24231604#3,24231604#3_1,0.0,24.0,4520.333,11884.248
1440.0,reverse_cars.19,car,24231604#3,24231604#3_1,0.0,21.0,4530.02,11880.183
1440.0,reverse_cars.20,car,24231604#3,24231604#3_1,0.0,21.0,4536.938,11877.28
1440.0,reverse_cars.21,car,24231604#3,24231604#3_1,0.0,15.0,4559.999,11867.604
1440.0,reverse_cars.22,car,24231604#3,24231604#3_1,0.0,14.0,4566.918,11864.701
1440.0,reverse_cars.23,car,24231604#3,24231604#3_1,0.0,13.0,4573.851,11861.835
1440.0,reverse_cars.24,car,24231604#3,24231604#3_1,0.0,11.0,4580.849,11859.127
1440.0,reverse_cars.25,car,24231604#3,24231604#3_1,0.0,10.0,4587.846,11856.42
1440.0,reverse_cars.26,car,24231604#3,24231604#3_1,0.008,9.0,4594.844,11853.711
1440.0,reverse_cars.27,car,24231604#3,24231604#3_1,0.008,7.0,4601.85,11851.001
1440.0,reverse_cars.28,car,24231604#3,24231604#3_1,0.01,5.0,4608.861,11848.288
1440.0,reverse_cars.29,car,:cluster_12074449275_3240631510_0,:cluster_12074449275_3240631510_0_1,1.459,0.0,4628.305,11838.97
1440.0,reverse_cars.30,car,24231604#2,24231604#2_1,0.0,97.0,4636.554,11835.483
1440.0,reverse_cars.31,car,24231604#2,24231604#2_1,0.0,95.0,4643.472,11832.588
1440.0,reverse_cars.32,car,24231604#2,24231604#2_1,0.0,94.0,4650.391,11829.692
1440.0,reverse_cars.33,car,24231604#2,24231604#2_1,0.0,93.0,4657.309,11826.797
1440.0,reverse_cars.34,car,24231604#2,24231604#2_1,0.0,92.0,4664.228,11823.902
1440.0,reverse_cars.35,car,24231604#2,24231604#2_1,0.0,90.0,4671.146,11821.007
1440.0,reverse_cars.36,car,24231604#2,24231604#2_1,0.0,89.0,4678.065,11818.112
1440.0,reverse_cars.37,car,24231604#2,24231604#2_1,0.0,87.0,4684.984,11815.217
1440.0,reverse_cars.38,car,24231604#2,24231604#2_1,0.0,86.0,4691.902,11812.322
1440.0,reverse_cars.39,car,24231604#2,24231604#2_1,0.0,83.0,4698.821,11809.426
1440.0,reverse_cars.40,car,24231604#2,24231604#2_1,0.0,81.0,4705.739,11806.531
1440.0,reverse_cars.42,car,24231604#2,24231604#2_1,0.0,78.0,4726.033,11798.039
1440.0,reverse_cars.43,car,24231604#2,24231604#2_1,0.0,77.0,4732.951,11795.144
1440.0,reverse_cars.44,car,24231604#1,24231604#1_1,0.0,81.0,4748.534,11788.613
1440.0,reverse_cars.45,car,24231604#1,24231604#1_1,0.0,80.0,4755.454,11785.714
1440.0,reverse_cars.46,car,24231604#1,24231604#1_1,0.0,78.0,4762.374,11782.816
1440.0,reverse_cars.47,car,111814614#6,111814614#6_0,0.0,14.0,4159.895,11610.493
1440.0,reverse_cars.48,car,24231604#1,24231604#1_1,0.0,76.0,4769.295,11779.918
1440.0,reverse_cars.49,car,24231604#3,24231604#3_1,0.0,48.0,4456.682,11910.957
1440.0,reverse_cars.50,car,24231604#1,24231604#1_1,0.0,73.0,4783.177,11774.222
1440.0,reverse_cars.51,car,24231604#1,24231604#1_1,0.0,75.0,4776.216,11777.021
1440.0,reverse_cars.52,car,24231604#1,24231604#1_1,0.0,72.0,4790.138,11771.422
1440.0,reverse_cars.53,car,24231604#1,24231604#1_1,0.0,71.0,4797.099,11768.622
1440.0,reverse_cars.54,car,24231604#1,24231604#1_1,0.0,69.0,4804.06,11765.823
1440.0,reverse_cars.55,car,24231604#1,24231604#1_1,0.0,68.0,4811.021,11763.023
1440.0,reverse_cars.56,car,24231604#1,24231604#1_1,0.0,64.0,4820.767,11759.103
1440.0,reverse_cars.57,car,24231604#0,24231604#0_1,0.0,70.0,4838.129,11751.873
1440.0,reverse_cars.58,car,24231604#0,24231604#0_1,0.0,69.0,4845.012,11748.895
1440.0,reverse_cars.59,car,24231604#0,24231604#0_1,0.0,67.0,4851.895,11745.917
1440.0,reverse_cars.60,car,24231604#0,24231604#0_1,0.0,66.0,4858.779,11742.939
1440.0,reverse_cars.61,car,150510724#4,150510724#4_2,0.0,63.0,4887.137,11748.359
1440.0,reverse_cars.62,car,150510724#4,150510724#4_2,0.0,61.0,4880.215,11751.254
1440.0,reverse_cars.63,car,150510724#4,150510724#4_2,0.0,56.0,4870.524,11755.307
1440.0,reverse_cars.64,car,150510724#4,150510724#4_2,0.0,55.0,4863.603,11758.201
1440.0,reverse_cars.65,car,150510724#4,150510724#4_2,0.0,53.0,4853.912,11762.254
1440.0,reverse_cars.66,car,150510724#4,150510724#4_2,0.0,50.0,4846.991,11765.149
1440.0,reverse_cars.67,car,150510724#4,150510724#4_2,0.0,48.0,4837.3,11769.202
1440.0,reverse_cars.68,car,150510724#4,150510724#4_2,0.0,46.0,4830.378,11772.097
1440.0,reverse_cars.69,car,150510724#4,150510724#4_2,0.0,43.0,4820.688,11776.149
1440.0,reverse_cars.70,car,150510724#4,150510724#4_2,0.0,41.0,4813.766,11779.044
1440.0,reverse_cars.71,car,150510724#4,150510724#4_2,0.0,38.0,4804.075,11783.097
1440.0,reverse_cars.72,car,150510724#4,150510724#4_2,0.0,37.0,4797.154,11785.992
1440.0,reverse_cars.73,car,150510724#4,150510724#4_2,0.0,35.0,4787.463,11790.045
1440.0,reverse_cars.74,car,150510724#4,150510724#4_2,0.0,33.0,4780.541,11792.94
1440.0,reverse_cars.75,car,150510724#4,150510724#4_2,0.0,30.0,4770.851,11796.992
1440.0,reverse_cars.76,car,150510724#4,150510724#4_2,0.0,29.0,4763.929,11799.887
1440.0,reverse_cars.77,car,150510724#4,150510724#4_2,0.0,26.0,4754.238,11803.94
1440.0,reverse_cars.78,car,150510724#4,150510724#4_2,0.0,24.0,4747.317,11806.835
1440.0,reverse_cars.79,car,150510724#4,150510724#4_2,0.0,21.0,4737.626,11810.888
1440.0,reverse_cars.80,car,150510724#4,150510724#4_2,0.0,16.0,4716.861,11819.572
1440.0,reverse_cars.81,car,-631197284#1,-631197284#1_0,0.0,27.0,4723.649,11826.829
1440.0,reverse_cars.82,car,-631197284#1,-631197284#1_0,0.0,24.0,4730.553,11823.895
1440.0,reverse_cars.83,car,-631197284#1,-631197284#1_0,0.0,22.0,4740.219,11819.787
1440.0,reverse_cars.84,car,-631197284#1,-631197284#1_0,0.0,21.0,4747.123,11816.853
1440.0,reverse_cars.85,car,-631197284#1,-631197284#1_0,0.0,18.0,4756.789,11812.746
1440.0,reverse_cars.86,car,-631197284#1,-631197284#1_0,0.0,17.0,4763.693,11809.812
1440.0,reverse_cars.87,car,-631197284#1,-631197284#1_0,0.0,12.0,4773.358,11805.704
1440.0,reverse_cars.88,car,-631197284#1,-631197284#1_0,0.0,12.0,4780.262,11802.77
1440.0,reverse_cars.89,car,-631197284#1,-631197284#1_0,0.0,8.0,4789.928,11798.662
1440.0,reverse_cars.90,car,-631197284#1,-631197284#1_0,0.0,7.0,4796.832,11795.729
1440.0,reverse_cars.91,car,-631197284#1,-631197284#1_0,0.006,4.0,4806.501,11791.619
1440.0,reverse_cars.92,car,-631197284#1,-631197284#1_0,0.03,3.0,4813.414,11788.682
1440.0,reverse_cars.93,car,-631197284#1,-631197284#1_0,0.131,0.0,4823.305,11784.478
1440.0,reverse_cars.94,car,-631197284#1,-631197284#1_0,0.372,0.0,4830.335,11781.491
1440.0,reverse_cars.95,car,-631197284#1,-631197284#1_0,0.548,0.0,4841.055,11776.936
1440.0,reverse_cars.96,car,-631197284#1,-631197284#1_0,0.894,0.0,4848.479,11773.782
1440.0,reverse_cars.97,car,-631197284#1,-631197284#1_0,0.427,0.0,4859.378,11769.153
1440.0,reverse_cars.98,car,-631197284#1,-631197284#1_0,0.342,0.0,4866.819,11765.993
1440.0,reverse_cars.99,car,-631197284#1,-631197284#1_0,0.087,1.0,4876.949,11761.691
1445.0,forward_bikes.48,bike,150510724#4,150510724#4_0,4.112,0.0,4877.991,11745.242
1445.0,forward_bikes.49,bike,150510724#4,150510724#4_1,13.142,0.0,4746.946,11803.521
1445.0,forward_bikes.50,bike,150510724#3,150510724#3_1,12.471,0.0,4682.143,11830.757
1445.0,forward_bikes.51,bike,133763768#6,133763768#6_0,0.002,3.0,4418.552,11899.916
1445.0,forward_bikes.52,bike,:cluster_10043935988_10043935989_1070361799_4,:cluster_10043935988_10043935989_1070361799_4_0,7.017,0.0,4144.125,11609.712
1445.0,forward_bikes.53,bike,133763768#0,133763768#0_0,1.239,0.0,4123.128,11597.896
1445.0,forward_bikes.54,bike,254053185#1,254053185#1_0,0.0,38.0,4121.266,11555.291
1445.0,forward_bikes.55,bike,254053185#1,254053185#1_0,0.0,33.0,4131.207,11540.279
1445.0,forward_bikes.56,bike,254053176#2,254053176#2_0,0.0,35.0,4136.259,11516.28
1445.0,forward_buses.5,bus,150510724#3,150510724#3_1,13.333,0.0,4596.57,11866.768
1445.0,forward_cars.100,car,150510724#3,150510724#3_2,0.192,0.0,4694.826,11828.832
1445.0,forward_cars.101,car,133763768#6,133763768#6_0,0.0,8.0,4423.745,11912.376
1445.0,forward_cars.102,car,133763768#6,133763768#6_0,0.0,5.0,4420.86,11905.455
1445.0,forward_cars.103,car,133763768#1,133763768#1_0,7.524,0.0,4158.335,11616.067
1445.0,forward_cars.104,car,133763768#1,133763768#1_1,8.491,0.0,4158.855,11619.805
1445.0,forward_cars.105,car,:cluster_10043935988_10043935989_1070361799_4,:cluster_10043935988_10043935989_1070361799_4_1,7.657,0.0,4142.655,11612.558
1445.0,forward_cars.106,car,133763768#0,133763768#0_0,3.348,0.0,4131.804,11602.942
1445.0,forward_cars.107,car,-254053187,-254053187_0,0.0,37.0,4126.957,11574.642
1445.0,forward_cars.108,car,254053185#1,254053185#1_0,0.0,39.0,4117.953,11560.295
1445.0,forward_cars.109,car,254053185#1,254053185#1_0,0.0,36.0,4123.752,11551.538
1445.0,forward_cars.110,car,254053185#1,254053185#1_0,0.0,34.0,4127.894,11545.283
1445.0,forward_cars.111,car,254053185#1,254053185#1_0,0.0,31.0,4133.693,11536.526
1445.0,forward_cars.112,car,254053185#1,254053185#1_0,0.0,29.0,4137.835,11530.271
1445.0,forward_cars.113,car,254053176#2,254053176#2_0,0.0,33.0,4132.64,11513.604
1445.0,forward_cars.114,car,254053176#2,254053176#2_0,0.0,31.0,4126.61,11509.144
1445.0,forward_cars.87,car,150510724#6,150510724#6_1,10.188,0.0,4913.064,11734.175
1445.0,forward_cars.89,car,150510724#4,150510724#4_2,0.0,25.0,4730.704,11813.782
1445.0,forward_cars.93,car,150510724#4,150510724#4_2,0.0,23.0,4723.783,11816.677
1445.0,forward_cars.95,car,150510724#6,150510724#6_2,9.467,0.0,4912.616,11737.816
1445.0,forward_cars.96,car,:cluster_13058420509_2571434008_308915752_6137597661_8,:cluster_13058420509_2571434008_308915752_6137597661_8_1,7.693,0.0,4894.036,11742.025
1445.0,forward_cars.97,car,150510724#4,150510724#4_1,6.688,0.0,4873.905,11750.422
1445.0,forward_cars.98,car,150510724#4,150510724#4_1,7.682,0.0,4856.962,11757.508
1445.0,forward_cars.99,car,150510724#4,150510724#4_1,13.414,0.0,4785.695,11787.314
1445.0,reverse_bikes.10,bike,24231604#3,24231604#3_1,0.0,24.0,4542.473,11874.958
1445.0,reverse_bikes.28,bike,24231604#1,24231604#1_0,12.557,0.0,4782.83,11777.812
1445.0,reverse_bikes.29,bike,24231604#3,24231604#3_0,0.0,43.0,4471.289,11908.297
1445.0,reverse_bikes.30,bike,24231604#3,24231604#3_0,0.0,42.0,4460.187,11912.956
1445.0,reverse_bikes.31,bike,150510724#4,150510724#4_2,0.0,63.0,4874.678,11753.57
1445.0,reverse_bikes.32,bike,150510724#4,150510724#4_2,0.0,59.0,4858.065,11760.517
1445.0,reverse_bikes.33,bike,150510724#4,150510724#4_2,0.0,54.0,4841.453,11767.465
1445.0,reverse_bikes.34,bike,150510724#4,150510724#4_2,0.0,49.0,4824.841,11774.412
1445.0,reverse_bikes.35,bike,150510724#4,150510724#4_2,0.0,44.0,4808.229,11781.36
1445.0,reverse_bikes.36,bike,150510724#4,150510724#4_2,0.0,41.0,4791.616,11788.308
1445.0,reverse_bikes.37,bike,150510724#4,150510724#4_2,0.0,37.0,4775.004,11795.255
1445.0,reverse_bikes.38,bike,150510724#4,150510724#4_2,0.0,33.0,4758.392,11802.203
1445.0,reverse_bikes.39,bike,150510724#4,150510724#4_2,0.0,27.0,4741.779,11809.151
1445.0,reverse_bikes.40,bike,150510724#4,150510724#4_2,0.0,20.0,4711.324,11821.888
1445.0,reverse_bikes.41,bike,-631197284#1,-631197284#1_0,0.0,28.0,4736.076,11821.548
1445.0,reverse_bikes.42,bike,-631197284#1,-631197284#1_0,0.0,25.0,4752.646,11814.506
1445.0,reverse_bikes.43,bike,-631197284#1,-631197284#1_0,0.0,20.0,4769.216,11807.464
1445.0,reverse_bikes.44,bike,-631197284#1,-631197284#1_0,0.0,14.0,4785.786,11800.423
1445.0,reverse_bikes.45,bike,-631197284#1,-631197284#1_0,0.0,11.0,4802.355,11793.381
1445.0,reverse_bikes.46,bike,-631197284#1,-631197284#1_0,0.001,5.0,4818.925,11786.34
1445.0,reverse_bikes.47,bike,-631197284#1,-631197284#1_0,0.019,1.0,4835.529,11779.284
1445.0,reverse_bikes.48,bike,-631197284#1,-631197284#1_0,0.219,0.0,4852.732,11771.976
1445.0,reverse_bikes.49,bike,-631197284#1,-631197284#1_0,0.698,0.0,4870.839,11764.286
1445.0,reverse_bikes.5,bike,24231604#3,24231604#3_1,0.0,55.0,4452.531,11912.699
1445.0,reverse_bikes.50,bike,-631197284#1,-631197284#1_0,0.293,0.0,4888.964,11756.588
1445.0,reverse_bikes.51,bike,-631197284#2,-631197284#2_0,0.0,7.0,4931.486,11739.118
1445.0,reverse_bikes.52,bike,-631197284#2,-631197284#2_0,0.019,3.0,4948.182,11732.324
1445.0,reverse_bikes.53,bike,-631197284#2,-631197284#2_0,0.392,0.0,4965.244,11725.381
1445.0,reverse_bikes.54,bike,-631197284#2,-631197284#2_0,3.55,0.0,4985.915,11716.97
1445.0,reverse_bikes.55,bike,-631197284#2,-631197284#2_0,0.123,0.0,5007.788,11708.07
1445.0,reverse_bikes.56,bike,-631197284#2,-631197284#2_0,0.0,65.0,5024.593,11701.231
1445.0,reverse_bikes.57,bike,-631197284#3,-631197284#3_0,0.0,70.0,5057.482,11687.811
1445.0,reverse_bikes.58,bike,-631197284#3,-631197284#3_0,0.0,64.0,5074.148,11681.001
1445.0,reverse_bikes.59,bike,-631197284#3,-631197284#3_0,0.0,60.0,5090.813,11674.19
1445.0,reverse_bikes.6,bike,24231604#3,24231604#3_1,0.0,41.0,4476.054,11902.828
1445.0,reverse_bikes.60,bike,-631197284#3,-631197284#3_0,0.0,55.0,5107.479,11667.379
1445.0,reverse_bikes.61,bike,-631197284#3,-631197284#3_0,0.0,50.0,5137.569,11655.083
1445.0,reverse_bikes.62,bike,-631197284#3,-631197284#3_0,0.0,44.0,5154.234,11648.273
1445.0,reverse_bikes.63,bike,-631197284#3,-631197284#3_0,0.0,39.0,5170.9,11641.462
1445.0,reverse_bikes.64,bike,-631197284#3,-631197284#3_0,0.0,36.0,5187.566,11634.652
1445.0,reverse_bikes.65,bike,-631197284#3,-631197284#3_0,0.0,31.0,5204.231,11627.841
1445.0,reverse_bikes.66,bike,-631197284#3,-631197284#3_0,0.0,27.0,5220.897,11621.03
1445.0,reverse_bikes.7,bike,24231604#3,24231604#3_1,0.0,35.0,4492.659,11895.861
1445.0,reverse_bikes.8,bike,24231604#3,24231604#3_1,0.0,31.0,4509.264,11888.893
1445.0,reverse_bikes.9,bike,24231604#3,24231604#3_1,0.0,28.0,4525.868,11881.925
1445.0,reverse_buses.1,bus,24231604#3,24231604#3_1,0.0,23.0,4546.625,11873.216
1445.0,reverse_buses.2,bus,24231604#2,24231604#2_1,0.0,85.0,4712.658,11803.636
1445.0,reverse_buses.3,bus,24231604#0,24231604#0_1,0.0,65.0,4865.662,11739.961
1445.0,reverse_buses.4,bus,-631197284#1,-631197284#1_0,0.0,33.0,4710.303,11832.5
1445.0,reverse_buses.5,bus,-631197284#2,-631197284#2_0,0.0,12.0,4905.547,11749.673
1445.0,reverse_buses.6,bus,-631197284#3,-631197284#3_0,0.0,54.0,5111.646,11665.677
1445.0,reverse_cars.10,car,111814614#8,111814614#8_0,8.954,0.0,4127.516,11592.318
1445.0,reverse_cars.100,car,-631197284#1,-631197284#1_0,0.358,0.0,4883.056,11759.097
1445.0,reverse_cars.101,car,-631197284#2,-631197284#2_0,0.0,11.0,4918.979,11744.207
1445.0,reverse_cars.102,car,-631197284#2,-631197284#2_0,0.0,10.0,4925.927,11741.38
1445.0,reverse_cars.103,car,-631197284#2,-631197284#2_0,0.002,6.0,4935.655,11737.421
1445.0,reverse_cars.104,car,-631197284#2,-631197284#2_0,0.007,5.0,4942.606,11734.593
1445.0,reverse_cars.105,car,-631197284#2,-631197284#2_0,0.025,1.0,4952.385,11730.614
1445.0,reverse_cars.106,car,-631197284#2,-631197284#2_0,0.163,0.0,4959.365,11727.773
1445.0,reverse_cars.107,car,-631197284#2,-631197284#2_0,0.925,0.0,4970.205,11723.363
1445.0,reverse_cars.108,car,-631197284#2,-631197284#2_0,2.084,0.0,4978.066,11720.164
1445.0,reverse_cars.109,car,-631197284#2,-631197284#2_0,1.087,0.0,4993.491,11713.887
1445.0,reverse_cars.11,car,24231604#3,24231604#3_1,0.0,51.0,4463.601,11908.054
1445.0,reverse_cars.110,car,-631197284#2,-631197284#2_0,0.43,0.0,5001.754,11710.525
1445.0,reverse_cars.111,car,-631197284#2,-631197284#2_0,0.004,66.0,5012.074,11706.325
1445.0,reverse_cars.112,car,-631197284#2,-631197284#2_0,0.007,66.0,5019.027,11703.496
1445.0,reverse_cars.113,car,-631197284#2,-631197284#2_0,0.0,63.0,5028.762,11699.535
1445.0,reverse_cars.114,car,-631197284#3,-631197284#3_0,0.0,71.0,5051.927,11690.081
1445.0,reverse_cars.115,car,-631197284#3,-631197284#3_0,0.0,68.0,5061.649,11686.108
1445.0,reverse_cars.116,car,-631197284#3,-631197284#3_0,0.0,67.0,5068.592,11683.271
1445.0,reverse_cars.117,car,-631197284#3,-631197284#3_0,0.0,63.0,5078.314,11679.298
1445.0,reverse_cars.118,car,-631197284#3,-631197284#3_0,0.0,62.0,5085.258,11676.46
